rmonth,record_date,new_cases,avg_avg_speed,norm_new_cases,norm_min_avg_speed
202012,2020-12-04,2678.0,64.63743196918293,0.5854831657192829,0.47050893302758223
202012,2020-12-05,2986.0,66.4417974271979,0.6528202885876694,0.7658291164968273
202012,2020-12-06,2177.0,66.7612392210914,0.4759510275470048,0.8181120998366643
202012,2020-12-07,2398.0,65.5007010708228,0.5242675994752951,0.6118000380790414
202012,2020-12-08,1899.0,65.47595066440516,0.41517271534761696,0.6077491433272452
202012,2020-12-09,2660.0,65.25338917161456,0.5815478793178837,0.5713225421682881
202012,2020-12-10,2890.0,63.90480147370672,0.6318320944468736,0.35059942612690065
202012,2020-12-11,3624.0,64.83177436740144,0.7923043288150415,0.5023169198424502
202012,2020-12-12,3210.0,66.14566679035921,0.7017927415828596,0.7173614662136779
202012,2020-12-13,2904.0,66.78081221727494,0.634892872759073,0.8213156087479495
202012,2020-12-14,2651.0,65.4499430131466,0.5795802361171841,0.6034924755290632
202012,2020-12-15,2433.0,65.32599660729466,0.5319195452557937,0.5832061886496762
202012,2020-12-16,3586.0,65.21446582555912,0.7839965019676433,0.5649519648291633
202012,2020-12-17,3480.0,63.87149022830107,0.7608220376038478,0.3451473803336899
202012,2020-12-18,4574.0,64.62218688153844,1.0,0.46801377216082096
202012,2020-12-19,3336.0,66.47555396522432,0.7293397463926541,0.7713540432565188
202012,2020-12-20,3927.0,66.86858610757719,0.8585483165719283,0.8356815462428876
202012,2020-12-21,3731.0,65.5426517882393,0.8156974202011369,0.6186661047669594
202012,2020-12-22,3177.0,65.38828235439728,0.694578049846961,0.5934004861408846
202012,2020-12-23,3564.0,65.55006272971576,0.7791867074770442,0.6198790522808834
202012,2020-12-24,3041.0,67.39302374893988,0.664844774814167,0.9215161645999655
202012,2020-12-25,3624.0,67.51133419918084,0.7923043288150415,0.9408800155960524
202012,2020-12-26,2841.0,67.19137864009015,0.6211193703541757,0.8885129443949573
202012,2020-12-27,3499.0,67.16862144826143,0.764975951027547,0.8847882787313311
202012,2020-12-28,2093.0,65.32078959923636,0.4575863576738085,0.5823539585383815
202012,2020-12-29,3240.0,65.98218122702909,0.7083515522518583,0.6906038122457613
202012,2020-12-30,3449.0,65.89472893695262,0.7540445999125492,0.6762905110043369
202012,2020-12-31,3762.0,66.26903979361104,0.8224748578924355,0.7375539043883502
