usdid,fwdir,latitude,longitude,abs_pm
517,101N,37.185535,-121.68572200000001,370.0433340172776
518,101N,37.18600599999999,-121.686291,370.08850075261387
519,101N,37.18652,-121.686969,370.1400183036765
520,101N,37.187359,-121.688138,370.2266264253035
521,101N,37.187971999999995,-121.689,370.2902281226501
522,101N,37.19006799999999,-121.691946,370.5076388293174
523,101N,37.190813999999996,-121.692994,370.5849962758587
524,101N,37.190905,-121.693122,370.5944392148803
525,101N,37.191299,-121.693675,370.63527478935305
526,101N,37.191472999999995,-121.69392,370.65334083046275
527,101N,37.193266,-121.696444,370.8394770301331
528,101N,37.19391699999999,-121.69736000000002,370.9070416385764
529,101N,37.195458999999985,-121.699616,371.0706531861167
530,101N,37.195923,-121.70025700000001,371.11832323792584
531,101N,37.196483,-121.70112100000001,371.17962850405837
532,101N,37.197502,-121.702508,371.28347585220376
533,101N,37.19917699999999,-121.70502000000002,371.4637728200234
534,101N,37.20141699999999,-121.708738,371.7203315331614
535,101N,37.20228699999999,-121.710292,371.8248656957053
536,101N,37.20340699999999,-121.71229000000001,371.95932235975147
537,101N,37.20553999999999,-121.71604,372.21291202803724
538,101N,37.206441999999996,-121.717644,372.32096509572966
539,101N,37.207535,-121.71958800000002,372.45191317456295
540,101N,37.20776999999999,-121.71999300000002,372.47948748711383
541,101N,37.208303,-121.720916,372.5422251651798
542,101N,37.208612999999986,-121.72135899999999,372.5746758081821
543,101N,37.20903899999999,-121.721967,372.61923742101465
544,101N,37.20919599999999,-121.72216200000001,372.6344957097926
545,101N,37.20974799999999,-121.722849,372.6881965710616
546,101N,37.209776999999995,-121.722885,372.6910142298134
547,101N,37.209851,-121.72297700000001,372.6982094535529
548,101N,37.210042,-121.723215,372.71680183359405
549,101N,37.210681,-121.723844,372.77290248295634
550,101N,37.21220499999999,-121.725346,372.9067633068399
551,101N,37.213741999999996,-121.726861,373.0417713201363
552,101N,37.215970999999996,-121.72898400000001,373.2350710293514
553,101N,37.217304999999996,-121.730413,373.3562225424423
554,101N,37.22251099999999,-121.73700600000001,373.86707583749927
555,101N,37.22585,-121.741231,374.1945750606456
556,101N,37.226276999999996,-121.74176500000002,374.2362105451049
557,101N,37.22725799999999,-121.74313000000001,374.3373718565334
558,101N,37.22798399999999,-121.744229,374.4159324072999
559,101N,37.22926499999999,-121.746458,374.56716389258554
560,101N,37.229686,-121.74719,374.6168407102904
561,101N,37.229748,-121.747299,374.6242101156697
562,101N,37.23019699999999,-121.748079,374.6771601227555
563,101N,37.230651,-121.748848,374.72982575197557
564,101N,37.234836,-121.756155,375.22498957114897
565,101N,37.236755999999986,-121.759511,375.4523200059262
566,101N,37.23801499999999,-121.761711,375.60135711926193
567,101N,37.23887899999999,-121.76322100000002,375.7036445088772
568,101N,37.239848999999985,-121.76493400000001,375.8192741506364
569,101N,37.241523,-121.76798800000002,376.023227648075
570,101N,37.24200299999999,-121.768843,376.080774246884
571,101N,37.242454999999985,-121.76956500000001,376.13129595792077
572,101N,37.242508,-121.76965500000001,376.13745354149086
573,101N,37.24336199999999,-121.771238,376.2426342137436
574,101N,37.24372199999999,-121.771817,376.283043563595
575,101N,37.244195999999995,-121.77266700000001,376.3401256591948
576,101N,37.244303999999985,-121.772853,376.35278841949355
577,101N,37.245121999999995,-121.774265,376.4488399630432
578,101N,37.247071999999996,-121.77771200000001,376.6814272439497
579,101N,37.247146,-121.777844,376.69030702053016
580,101N,37.24946099999999,-121.782115,376.97449713129123
581,101N,37.251801,-121.786463,377.26315541246794
582,101N,37.253081,-121.788875,377.42258584950764
583,101N,37.25315599999999,-121.789016,377.4319124093342
584,101N,37.254334,-121.791234,377.578554406833
585,101N,37.254975,-121.79239300000002,377.65617006151336
586,101N,37.255708999999996,-121.793701,377.74418309327285
587,101N,37.256244999999986,-121.794662,377.8087165460471
588,101N,37.25640299999999,-121.794887,377.8252174996925
589,101N,37.256917,-121.79561700000001,377.8788168200203
590,101N,37.25714399999999,-121.795941,377.9025543134293
591,101N,37.257215999999985,-121.796045,377.91013442704843
592,101N,37.257349999999995,-121.796237,377.92417741735596
593,101N,37.25739699999999,-121.796305,377.92913015178806
594,101N,37.25793199999999,-121.796929,377.9795678482481
595,101N,37.258033999999995,-121.79704800000002,377.98918517733347
596,101N,37.258791999999985,-121.797786,378.05544217438245
597,101N,37.259105999999996,-121.798033,378.08103873703544
598,101N,37.259484,-121.79833100000002,378.11187155340303
599,101N,37.26015199999999,-121.798879,378.1669928194028
600,101N,37.260652,-121.799282,378.208036640991
601,101N,37.26137299999999,-121.799745,378.26398216752546
602,101N,37.26203199999999,-121.80005500000001,378.3126011366236
603,101N,37.262385999999985,-121.800252,378.33935178020846
604,101N,37.264364,-121.80091700000001,378.4808259378649
605,101N,37.265095999999986,-121.801158,378.533109584707
606,101N,37.266369999999995,-121.801595,378.62435534629947
607,101N,37.267182999999996,-121.80187,378.68252786775133
608,101N,37.271045,-121.803078,378.9575088166047
609,101N,37.27478599999999,-121.80431700000001,379.2248131218932
610,101N,37.275584999999985,-121.80463,379.2826386839786
611,101N,37.276448999999985,-121.804979,379.3453432319155
612,101N,37.27697299999999,-121.805255,379.38459945085964
613,101N,37.277121,-121.805333,379.3956880514176
614,101N,37.27745699999999,-121.80552200000001,379.42112275909193
615,101N,37.277540999999985,-121.805569,379.42747583032184
616,101N,37.27812699999999,-121.805959,379.4732914393836
617,101N,37.278870999999995,-121.806441,379.53112505176586
618,101N,37.27900199999999,-121.806526,379.54131142830215
619,101N,37.279720999999995,-121.806964,379.59651791481446
620,101N,37.280574,-121.807491,379.6621908407909
621,101N,37.28153199999999,-121.808147,379.73756935734554
622,101N,37.281795999999986,-121.808303,379.7577255266857
623,101N,37.28199999999999,-121.80843,379.77345499632963
624,101N,37.282185999999996,-121.808532,379.7874764404127
625,101N,37.28251999999999,-121.80867700000002,379.8118915616492
626,101N,37.283172,-121.80890600000001,379.85866639744324
627,101N,37.283847,-121.809102,379.9065328871126
628,101N,37.284424,-121.809193,379.9467123776739
629,101N,37.285039999999995,-121.809246,379.9893734739591
630,101N,37.28524399999999,-121.809265,380.00350715866665
631,101N,37.28584399999999,-121.809291,380.04498778465006
632,101N,37.28604099999999,-121.809299,380.0586062721528
633,101N,37.28764499999999,-121.809372,380.1695045928093
634,101N,37.28800199999999,-121.809388,380.1941865854048
635,101N,37.28911699999999,-121.80943700000002,380.2712727150756
636,101N,37.290071999999995,-121.80949400000002,380.337331189357
637,101N,37.290334,-121.80951,380.3554549930036
638,101N,37.2911,-121.809556,380.4084408469037
639,101N,37.292645,-121.809649,380.5153123646758
640,101N,37.29365599999999,-121.809747,380.5853731080329
641,101N,37.294252,-121.80982000000002,380.6267477583911
642,101N,37.29467799999999,-121.809887,380.65641100862723
643,101N,37.29482099999999,-121.809919,380.6664466933
644,101N,37.295010999999995,-121.809963,380.6797953418371
645,101N,37.295193999999995,-121.810023,380.6928624399526
646,101N,37.29598099999999,-121.810281,380.7490576244604
647,101N,37.296521999999996,-121.810539,380.7890366623602
648,101N,37.297102999999986,-121.810873,380.8331784384767
649,101N,37.297568999999996,-121.811198,380.8699992761908
650,101N,37.297709999999995,-121.811297,380.8811580613148
651,101N,37.298058999999995,-121.81158500000001,380.91000310465984
652,101N,37.29887699999999,-121.81242400000001,380.98294706771196
653,101N,37.299208,-121.812764,381.01248088817385
654,101N,37.29932199999999,-121.81288,381.02261450902347
655,101N,37.300226999999985,-121.81369300000001,381.099468966994
656,101N,37.300648999999986,-121.814102,381.1362856942831
657,101N,37.302689,-121.816079,381.31425595652223
658,101N,37.303135999999995,-121.816516,381.3533801471947
659,101N,37.30314599999999,-121.816526,381.35426300881215
660,101N,37.30315399999999,-121.816534,381.3549692980734
661,101N,37.303204,-121.816582,381.35931603009885
662,101N,37.303270999999995,-121.81664800000001,381.3651971440728
663,101N,37.30553499999999,-121.818859,381.56327557761784
664,101N,37.306271999999986,-121.819561,381.62716189712006
665,101N,37.306919,-121.82017900000001,381.6833037727806
666,101N,37.30783699999999,-121.82105500000002,381.76293236528375
667,101N,37.308354,-121.821548,381.80776599872354
668,101N,37.30927599999999,-121.822428,381.88774707881686
669,101N,37.312953,-121.826002,382.2088691483981
670,101N,37.313513,-121.826587,382.2591734665018
671,101N,37.31387999999999,-121.826969,382.2920921302674
672,101N,37.314571,-121.827642,382.352483652473
673,101N,37.314757,-121.82781200000001,382.36837153495
674,101N,37.31640199999999,-121.829342,382.5097460233101
675,101N,37.316739999999996,-121.829662,382.5389792706253
676,101N,37.31714399999999,-121.83004500000001,382.5739377451581
677,101N,37.318083,-121.831011,382.65776378244715
678,101N,37.318272,-121.83120100000001,382.67448283151737
679,101N,37.31842999999999,-121.83135899999999,382.68843095162845
680,101N,37.318622999999995,-121.83153,382.7047438469539
681,101N,37.318699999999986,-121.83160500000001,382.71147348356226
682,101N,37.319383999999985,-121.832266,382.7710778404722
683,101N,37.319952,-121.832806,382.82027721519466
684,101N,37.31996699999999,-121.832821,382.82160139283246
685,101N,37.32041699999999,-121.833241,382.8603221516063
686,101N,37.32059999999999,-121.83341100000001,382.87604241069926
687,101N,37.320641999999985,-121.83345200000001,382.8797161467192
688,101N,37.321086,-121.833878,382.9183037824769
689,101N,37.322663999999996,-121.83539,383.05537811484413
690,101N,37.322932,-121.835647,383.0786650270832
691,101N,37.323243999999995,-121.835946,383.10576866189376
692,101N,37.32365899999999,-121.836344,383.141829622881
693,101N,37.327443999999986,-121.839939,383.4695586197558
694,101N,37.327587,-121.840075,383.48194624511524
695,101N,37.32812899999999,-121.840593,383.52898188998785
696,101N,37.33005599999999,-121.84243700000002,383.69628652319426
697,101N,37.330169999999995,-121.842545,383.7061479614679
698,101N,37.330959,-121.8433,383.774648934984
699,101N,37.331272999999996,-121.843614,383.80236679262543
700,101N,37.33308699999999,-121.84543400000001,383.96269927918
701,101N,37.33393499999999,-121.84628500000001,384.0376569091075
702,101N,37.334578,-121.846929,384.09445001350196
703,101N,37.33590999999999,-121.848216,384.2105053175901
704,101N,37.335945999999986,-121.848251,384.2136491871591
705,101N,37.335999,-121.848302,384.2182599856408
706,101N,37.336639999999996,-121.848921,384.2740975951241
707,101N,37.337741,-121.849964,384.36933334009734
708,101N,37.338467,-121.850645,384.43190902368156
709,101N,37.33887,-121.851024,384.4666766576677
710,101N,37.33922799999999,-121.851374,384.49800564682766
711,101N,37.33934699999999,-121.85149000000001,384.50840798224084
712,101N,37.339618,-121.851755,384.5321253339127
713,101N,37.339628999999995,-121.85176500000001,384.5330630988902
714,101N,37.339687999999995,-121.851819,384.53810465583547
715,101N,37.33970899999999,-121.85184500000001,384.54014063143217
716,101N,37.339750999999985,-121.851887,384.5438479509022
717,101N,37.339781999999985,-121.851917,384.54655046092796
718,101N,37.339793,-121.851928,384.54752142526405
719,101N,37.339807,-121.851942,384.54875719797496
720,101N,37.33984499999999,-121.851979,384.5520775298168
721,101N,37.340032,-121.852161,384.56841439402865
722,101N,37.340911999999996,-121.85305100000001,384.6464343103763
723,101N,37.342337,-121.85443100000002,384.77069387418754
724,101N,37.342718999999995,-121.854802,384.80403966736316
725,101N,37.344602,-121.856625,384.9682170463713
726,101N,37.34527299999999,-121.857283,385.0270025814435
727,101N,37.345328999999985,-121.85733700000002,385.0318779258454
728,101N,37.346167,-121.858136,385.10453173625046
729,101N,37.346446,-121.858413,385.1290898819929
730,101N,37.346959999999996,-121.858901,385.1735841110393
731,101N,37.34767,-121.85950400000002,385.23277472271684
732,101N,37.348452,-121.860225,385.2997648777886
733,101N,37.349161999999986,-121.86085200000001,385.3597027080493
734,101N,37.34943899999999,-121.861086,385.382756693629
735,101N,37.349826,-121.861402,385.41463502895374
736,101N,37.349890999999985,-121.861457,385.42004756165085
737,101N,37.35003799999999,-121.861564,385.43178205094694
738,101N,37.350239999999985,-121.861765,385.4495774081993
739,101N,37.350504,-121.862018,385.47250819323517
740,101N,37.351808999999996,-121.863302,385.5869789392301
741,101N,37.35247799999999,-121.86405,385.648820815597
742,101N,37.353296,-121.864991,385.7254069163879
743,101N,37.35387099999999,-121.865643,385.77889238388616
744,101N,37.35423999999999,-121.866061,385.8132007884845
745,101N,37.354611999999996,-121.86648300000002,385.84781016593155
746,101N,37.35506999999999,-121.867002,385.89039997141913
747,101N,37.355320999999996,-121.86726600000001,385.91300503819815
748,101N,37.35672799999999,-121.868855,386.04364410236974
749,101N,37.357092,-121.869297,386.0785981494299
750,101N,37.358143999999996,-121.87065700000001,386.1828191155538
751,101N,37.358610999999996,-121.871396,386.2346679255952
752,101N,37.35864699999999,-121.871455,386.23875277606413
753,101N,37.358764,-121.871648,386.2520830512734
754,101N,37.359208999999986,-121.872381,386.302737282582
755,101N,37.35978999999999,-121.873532,386.3776179760493
756,101N,37.35991299999999,-121.873829,386.39600989464054
757,101N,37.360134999999985,-121.874331,386.4275585453197
758,101N,37.36062499999999,-121.87554,386.50208760812734
759,101N,37.36094299999999,-121.876426,386.5554752969449
760,101N,37.36099,-121.876552,386.56311899653457
761,101N,37.361215,-121.877331,386.6086365837393
762,101N,37.36127599999999,-121.87753900000001,386.620812096098
763,101N,37.36150399999999,-121.878407,386.6710156909888
764,101N,37.361584,-121.87877300000001,386.69186146345993
765,101N,37.361861999999995,-121.8803,386.7778910738133
766,101N,37.362211999999985,-121.883186,386.9382145196665
767,101N,37.362356999999996,-121.884472,387.0095440348258
768,101N,37.362514999999995,-121.885873,387.08725233210714
769,101N,37.362515999999985,-121.885951,387.09153635215216
770,101N,37.362632999999995,-121.887053,387.1525914824212
771,101N,37.362693,-121.887621,387.18405809552985
772,101N,37.362811,-121.888707,387.24425159543557
773,101N,37.363115,-121.8915,387.3990631240264
774,101N,37.36315299999999,-121.891842,387.4180269395776
775,101N,37.36336599999999,-121.894307,387.5541916532729
776,101N,37.363391,-121.894596,387.570155973218
777,101N,37.36352999999999,-121.89621100000001,387.6593629891199
778,101N,37.363542999999986,-121.89635700000001,387.667430800073
779,101N,37.36356299999999,-121.896584,387.6799729607725
780,101N,37.363728,-121.898199,387.7693909998287
781,101N,37.363817999999995,-121.899074,387.81784256069363
782,101N,37.36387299999999,-121.899615,387.8477937468734
783,101N,37.364022999999996,-121.900824,387.9149902059405
784,101N,37.364119999999986,-121.901243,387.9389558125011
785,101N,37.36424499999999,-121.901665,387.96368700152874
786,101N,37.364274,-121.901763,387.96942957242675
787,101N,37.364309999999996,-121.901886,387.9766275342008
788,101N,37.36441399999999,-121.90219,387.99480245399144
789,101N,37.364530999999985,-121.902492,388.0132520426817
790,101N,37.36510799999999,-121.903868,388.09868643539164
791,101N,37.36524,-121.904143,388.11632823287414
